0.712638; 0.707106; 0.712638; 0.718126; 0.723569; 0.728968; 0.734322; 0.739631; 0.744894; 0.750111; 0.755281; 0.760405; 0.765483; 0.770513; 0.775495; 0.78043; 0.785316; 0.790155; 0.794944; 0.799684; 0.804375; 0.809017; 0.813608; 0.818149; 0.82264; 0.82708; 0.831469; 0.835807; 0.840093; 0.844327; 0.84851; 0.85264; 0.856717; 0.860742; 0.864713; 0.868631; 0.872496; 0.876306; 0.880063; 0.883765; 0.887413; 0.891006; 0.894544; 0.898027; 0.901455; 0.904827; 0.908143; 0.911403; 0.914607; 0.917754; 0.920845; 0.923879; 0.926856; 0.929776; 0.932639; 0.935444; 0.938191; 0.94088; 0.943512; 0.946085; 0.9486; 0.951056; 0.953454; 0.955793; 0.958073; 0.960293; 0.962455; 0.964557; 0.9666; 0.968583; 0.970506; 0.97237; 0.974173; 0.975917; 0.9776; 0.979223; 0.980785; 0.982287; 0.983728; 0.985109; 0.986429; 0.987688; 0.988886; 0.990023; 0.9911; 0.992115; 0.993068; 0.993961; 0.994792; 0.995562; 0.99627; 0.996917; 0.997503; 0.998027; 0.998489; 0.99889; 0.999229; 0.999507; 0.999722; 0.999877; 0.999969; 0.999877
0.707242; 0.708345; 0.712038; 0.716591; 0.721466; 0.726472; 0.731531; 0.736607; 0.741679; 0.746737; 0.751774; 0.756784; 0.761763; 0.76671; 0.771622; 0.776496; 0.781333; 0.786129; 0.790885; 0.795599; 0.800271; 0.804899; 0.809482; 0.814021; 0.818514; 0.822961; 0.827361; 0.831714; 0.836019; 0.840275; 0.844483; 0.848641; 0.852749; 0.856808; 0.860815; 0.864772; 0.868677; 0.87253; 0.876331; 0.88008; 0.883775; 0.887417; 0.891006; 0.894541; 0.898022; 0.901448; 0.904819; 0.908135; 0.911396; 0.9146; 0.917749; 0.920842; 0.923878; 0.926858; 0.92978; 0.932646; 0.935453; 0.938203; 0.940896; 0.94353; 0.946105; 0.948622; 0.95108; 0.95348; 0.95582; 0.958101; 0.960322; 0.962484; 0.964586; 0.966627; 0.968609; 0.97053; 0.972391; 0.974191; 0.975931; 0.97761; 0.979227; 0.980784; 0.982279; 0.983713; 0.985086; 0.986397; 0.987647; 0.988835; 0.989961; 0.991025; 0.992028; 0.992968; 0.993846; 0.994663; 0.995417; 0.996109; 0.996739; 0.997306; 0.997811; 0.998254; 0.998633; 0.99895; 0.999202; 0.999386; 0.999496; 0.999507
0.704161; 0.706991; 0.710568; 0.71472; 0.719214; 0.7239; 0.728696; 0.733553; 0.738442; 0.743343; 0.748246; 0.75314; 0.75802; 0.762881; 0.767719; 0.772531; 0.777313; 0.782065; 0.786784; 0.791468; 0.796116; 0.800727; 0.805299; 0.809831; 0.814322; 0.818772; 0.823179; 0.827543; 0.831863; 0.836137; 0.840366; 0.844549; 0.848685; 0.852773; 0.856813; 0.860804; 0.864746; 0.868638; 0.87248; 0.876271; 0.88001; 0.883698; 0.887334; 0.890917; 0.894447; 0.897924; 0.901347; 0.904716; 0.90803; 0.911289; 0.914493; 0.917641; 0.920734; 0.92377; 0.926749; 0.929672; 0.932537; 0.935345; 0.938095; 0.940787; 0.94342; 0.945995; 0.948512; 0.950969; 0.953367; 0.955706; 0.957984; 0.960203; 0.962362; 0.96446; 0.966498; 0.968475; 0.970391; 0.972247; 0.974041; 0.975773; 0.977444; 0.979054; 0.980602; 0.982088; 0.983512; 0.984874; 0.986173; 0.987411; 0.988586; 0.989698; 0.990748; 0.991736; 0.99266; 0.993522; 0.994322; 0.995058; 0.995732; 0.996342; 0.996889; 0.997373; 0.997794; 0.998149; 0.99844; 0.998662; 0.998813; 0.99889
0.701564; 0.704885; 0.708517; 0.712497; 0.716751; 0.721197; 0.725774; 0.730437; 0.735155; 0.739908; 0.74468; 0.749461; 0.754241; 0.759015; 0.763778; 0.768524; 0.773251; 0.777955; 0.782633; 0.787284; 0.791906; 0.796496; 0.801053; 0.805575; 0.810061; 0.81451; 0.818921; 0.823292; 0.827623; 0.831912; 0.836159; 0.840362; 0.844521; 0.848636; 0.852704; 0.856726; 0.860702; 0.864629; 0.868508; 0.872338; 0.876118; 0.879848; 0.883528; 0.887156; 0.890732; 0.894256; 0.897728; 0.901146; 0.90451; 0.907821; 0.911076; 0.914277; 0.917422; 0.920512; 0.923545; 0.926522; 0.929442; 0.932305; 0.93511; 0.937857; 0.940546; 0.943177; 0.945749; 0.948262; 0.950715; 0.953109; 0.955443; 0.957716; 0.95993; 0.962082; 0.964174; 0.966205; 0.968175; 0.970083; 0.97193; 0.973715; 0.975438; 0.977099; 0.978697; 0.980234; 0.981707; 0.983119; 0.984467; 0.985752; 0.986975; 0.988135; 0.989231; 0.990265; 0.991235; 0.992142; 0.992985; 0.993765; 0.994482; 0.995135; 0.995724; 0.996249; 0.996711; 0.997107; 0.997437; 0.997701; 0.997898; 0.998027
0.699016; 0.702468; 0.706111; 0.709988; 0.71408; 0.718344; 0.722741; 0.727234; 0.731799; 0.736413; 0.741061; 0.745732; 0.750415; 0.755103; 0.759789; 0.764469; 0.769138; 0.773792; 0.778428; 0.783043; 0.787635; 0.792202; 0.79674; 0.80125; 0.805728; 0.810173; 0.814583; 0.818959; 0.823297; 0.827597; 0.831858; 0.836079; 0.840258; 0.844395; 0.848489; 0.852539; 0.856544; 0.860503; 0.864415; 0.868281; 0.872099; 0.875868; 0.879587; 0.883257; 0.886876; 0.890445; 0.893961; 0.897426; 0.900837; 0.904195; 0.9075; 0.91075; 0.913945; 0.917085; 0.92017; 0.923198; 0.92617; 0.929085; 0.931943; 0.934742; 0.937484; 0.940168; 0.942793; 0.945358; 0.947865; 0.950311; 0.952698; 0.955024; 0.95729; 0.959495; 0.961639; 0.963722; 0.965743; 0.967703; 0.9696; 0.971435; 0.973208; 0.974919; 0.976567; 0.978152; 0.979674; 0.981133; 0.982529; 0.983861; 0.98513; 0.986336; 0.987478; 0.988556; 0.989571; 0.990522; 0.991409; 0.992232; 0.992991; 0.993686; 0.994317; 0.994883; 0.995385; 0.995822; 0.996194; 0.996501; 0.996741; 0.996917
0.696401; 0.699856; 0.703466; 0.707256; 0.711221; 0.71534; 0.719586; 0.723933; 0.728359; 0.732846; 0.737378; 0.741943; 0.746531; 0.751134; 0.755745; 0.760358; 0.764968; 0.769571; 0.774163; 0.778741; 0.783301; 0.787841; 0.792359; 0.796852; 0.801318; 0.805756; 0.810164; 0.81454; 0.818883; 0.823191; 0.827463; 0.831697; 0.835893; 0.84005; 0.844166; 0.84824; 0.852271; 0.856259; 0.860202; 0.8641; 0.867951; 0.871756; 0.875513; 0.879221; 0.88288; 0.886489; 0.890048; 0.893555; 0.89701; 0.900414; 0.903764; 0.90706; 0.910303; 0.91349; 0.916623; 0.9197; 0.922721; 0.925686; 0.928593; 0.931443; 0.934235; 0.936969; 0.939644; 0.942261; 0.944817; 0.947315; 0.949752; 0.952129; 0.954445; 0.9567; 0.958894; 0.961026; 0.963097; 0.965106; 0.967052; 0.968936; 0.970758; 0.972516; 0.974212; 0.975844; 0.977413; 0.978918; 0.98036; 0.981738; 0.983053; 0.984303; 0.985489; 0.986611; 0.987669; 0.988663; 0.989593; 0.990458; 0.991259; 0.991996; 0.992668; 0.993275; 0.993818; 0.994296; 0.994709; 0.995058; 0.995342; 0.995562
0.693681; 0.697088; 0.700637; 0.704341; 0.708197; 0.712191; 0.716307; 0.720525; 0.724827; 0.729196; 0.733619; 0.738084; 0.742581; 0.747102; 0.751638; 0.756185; 0.760736; 0.765287; 0.769833; 0.774371; 0.778897; 0.783409; 0.787904; 0.792378; 0.796831; 0.801259; 0.805661; 0.810035; 0.814379; 0.818692; 0.822971; 0.827217; 0.831426; 0.835599; 0.839734; 0.843829; 0.847883; 0.851896; 0.855867; 0.859793; 0.863676; 0.867513; 0.871303; 0.875047; 0.878743; 0.882389; 0.885987; 0.889534; 0.893031; 0.896476; 0.899869; 0.903209; 0.906496; 0.909728; 0.912906; 0.916029; 0.919097; 0.922108; 0.925062; 0.92796; 0.9308; 0.933581; 0.936305; 0.938969; 0.941574; 0.94412; 0.946605; 0.94903; 0.951394; 0.953698; 0.95594; 0.95812; 0.960238; 0.962294; 0.964288; 0.966219; 0.968086; 0.969891; 0.971633; 0.973311; 0.974925; 0.976476; 0.977962; 0.979385; 0.980743; 0.982037; 0.983266; 0.984431; 0.985532; 0.986568; 0.987539; 0.988446; 0.989288; 0.990065; 0.990778; 0.991426; 0.992009; 0.992528; 0.992982; 0.993372; 0.993698; 0.993961
0.690841; 0.694178; 0.697651; 0.701266; 0.705021; 0.708905; 0.712906; 0.717007; 0.721196; 0.725457; 0.729778; 0.734148; 0.738558; 0.742998; 0.747462; 0.751943; 0.756435; 0.760933; 0.765433; 0.76993; 0.774421; 0.778903; 0.783372; 0.787826; 0.792262; 0.796678; 0.801071; 0.80544; 0.809783; 0.814097; 0.818382; 0.822635; 0.826856; 0.831041; 0.835192; 0.839305; 0.843379; 0.847414; 0.851409; 0.855362; 0.859272; 0.863138; 0.86696; 0.870735; 0.874465; 0.878146; 0.88178; 0.885364; 0.888899; 0.892383; 0.895816; 0.899197; 0.902525; 0.905799; 0.90902; 0.912186; 0.915297; 0.918353; 0.921352; 0.924294; 0.927179; 0.930006; 0.932775; 0.935485; 0.938136; 0.940728; 0.943259; 0.94573; 0.94814; 0.950489; 0.952777; 0.955003; 0.957167; 0.959269; 0.961308; 0.963284; 0.965196; 0.967046; 0.968832; 0.970554; 0.972212; 0.973806; 0.975336; 0.976801; 0.978202; 0.979538; 0.98081; 0.982017; 0.983159; 0.984236; 0.985248; 0.986195; 0.987078; 0.987896; 0.988648; 0.989336; 0.98996; 0.990518; 0.991013; 0.991443; 0.99181; 0.992115
0.687875; 0.691131; 0.69452; 0.698047; 0.701705; 0.705487; 0.709382; 0.713378; 0.717462; 0.721623; 0.725849; 0.730129; 0.734455; 0.738818; 0.743211; 0.747627; 0.75206; 0.756506; 0.760958; 0.765414; 0.769868; 0.774318; 0.77876; 0.783191; 0.787609; 0.79201; 0.796392; 0.800754; 0.805093; 0.809406; 0.813693; 0.817952; 0.82218; 0.826376; 0.830539; 0.834667; 0.838759; 0.842813; 0.846829; 0.850805; 0.854739; 0.858632; 0.862481; 0.866286; 0.870046; 0.87376; 0.877427; 0.881045; 0.884615; 0.888135; 0.891605; 0.895024; 0.89839; 0.901704; 0.904965; 0.908172; 0.911324; 0.914421; 0.917462; 0.920446; 0.923374; 0.926244; 0.929056; 0.93181; 0.934504; 0.937139; 0.939715; 0.942229; 0.944684; 0.947077; 0.949408; 0.951678; 0.953886; 0.956031; 0.958113; 0.960132; 0.962089; 0.963981; 0.96581; 0.967574; 0.969275; 0.970911; 0.972483; 0.97399; 0.975432; 0.976809; 0.978122; 0.979369; 0.980552; 0.981669; 0.982721; 0.983708; 0.98463; 0.985487; 0.986279; 0.987007; 0.987669; 0.988268; 0.988802; 0.989272; 0.989679; 0.990024
0.68478; 0.687951; 0.691254; 0.694691; 0.698257; 0.701942; 0.705739; 0.709637; 0.713624; 0.717691; 0.721827; 0.726022; 0.730268; 0.734556; 0.73888; 0.743233; 0.747608; 0.752001; 0.756406; 0.760819; 0.765235; 0.769652; 0.774065; 0.778472; 0.782869; 0.787253; 0.791623; 0.795975; 0.800307; 0.804618; 0.808904; 0.813165; 0.817398; 0.821602; 0.825774; 0.829915; 0.834021; 0.838092; 0.842126; 0.846122; 0.850078; 0.853994; 0.857868; 0.8617; 0.865488; 0.86923; 0.872927; 0.876577; 0.880179; 0.883733; 0.887237; 0.890691; 0.894093; 0.897444; 0.900742; 0.903987; 0.907177; 0.910313; 0.913393; 0.916418; 0.919386; 0.922296; 0.925149; 0.927944; 0.93068; 0.933356; 0.935973; 0.93853; 0.941026; 0.943461; 0.945834; 0.948146; 0.950395; 0.952582; 0.954706; 0.956767; 0.958764; 0.960698; 0.962568; 0.964373; 0.966115; 0.967792; 0.969404; 0.970951; 0.972433; 0.973851; 0.975203; 0.97649; 0.977711; 0.978868; 0.979959; 0.980985; 0.981945; 0.982841; 0.983672; 0.984438; 0.985139; 0.985776; 0.986349; 0.986858; 0.987304; 0.987688
