0; 0.0157073; 0.0235597; 0.0314107; 0.0392598; 0.0471064; 0.0549501; 0.0627905; 0.0706269; 0.078459; 0.0862863; 0.0941082; 0.101924; 0.109734; 0.117537; 0.125333; 0.133121; 0.140901; 0.148672; 0.156434; 0.164187; 0.171929; 0.179661; 0.187381; 0.19509; 0.202787; 0.210472; 0.218143; 0.225801; 0.233445; 0.241075; 0.24869; 0.256289; 0.263873; 0.27144; 0.278991; 0.286524; 0.29404; 0.301538; 0.309017; 0.316477; 0.323917; 0.331338; 0.338738; 0.346117; 0.353475; 0.360811; 0.368124; 0.375415; 0.382683; 0.389927; 0.397148
0; 0.0117658; 0.0211562; 0.0297229; 0.0379571; 0.0460354; 0.0540297; 0.0619733; 0.069883; 0.077768; 0.0856337; 0.0934832; 0.101319; 0.109141; 0.116951; 0.124749; 0.132535; 0.140309; 0.148071; 0.155821; 0.163558; 0.171283; 0.178993; 0.18669; 0.194372; 0.20204; 0.209692; 0.217328; 0.224948; 0.232551; 0.240136; 0.247703; 0.255251; 0.262779; 0.270287; 0.277774; 0.28524; 0.292683; 0.300103; 0.307499; 0.31487; 0.322214; 0.329532; 0.336821; 0.34408; 0.351307; 0.358501; 0.365657; 0.372771; 0.379836; 0.386839; 0.393748
0; 0.0101949; 0.0195668; 0.0283531; 0.0367913; 0.0450243; 0.0531314; 0.0611567; 0.0691256; 0.0770535; 0.0849496; 0.09282; 0.100669; 0.108498; 0.11631; 0.124105; 0.131885; 0.139649; 0.147398; 0.155131; 0.162849; 0.170551; 0.178237; 0.185906; 0.193558; 0.201192; 0.208808; 0.216405; 0.223983; 0.23154; 0.239077; 0.246592; 0.254085; 0.261555; 0.269; 0.27642; 0.283815; 0.291182; 0.298521; 0.305831; 0.31311; 0.320356; 0.327568; 0.334744; 0.341881; 0.348977; 0.356027; 0.363026; 0.369968; 0.37684; 0.383628; 0.390301
0; 0.00944233; 0.0185535; 0.0273172; 0.0358118; 0.0441157; 0.0522866; 0.0603634; 0.0683717; 0.0763283; 0.0842442; 0.0921269; 0.0999817; 0.107812; 0.11562; 0.123408; 0.131176; 0.138925; 0.146656; 0.154368; 0.162063; 0.169738; 0.177395; 0.185032; 0.19265; 0.200247; 0.207823; 0.215378; 0.22291; 0.230419; 0.237904; 0.245364; 0.252798; 0.260205; 0.267585; 0.274935; 0.282256; 0.289544; 0.2968; 0.304021; 0.311205; 0.318351; 0.325457; 0.332518; 0.339533; 0.346497; 0.353405; 0.360251; 0.367027; 0.373721; 0.380317; 0.38679
0; 0.00901627; 0.0178784; 0.0265364; 0.0350044; 0.0433167; 0.051508; 0.0596062; 0.0676325; 0.0756019; 0.0835255; 0.0914109; 0.0992637; 0.107088; 0.114886; 0.12266; 0.130412; 0.138141; 0.14585; 0.153537; 0.161203; 0.168848; 0.176472; 0.184074; 0.191653; 0.199209; 0.206742; 0.21425; 0.221733; 0.22919; 0.23662; 0.244022; 0.251395; 0.258737; 0.266048; 0.273326; 0.28057; 0.287777; 0.294947; 0.302078; 0.309166; 0.31621; 0.323207; 0.330154; 0.337047; 0.343881; 0.35065; 0.357348; 0.363966; 0.370493; 0.376915; 0.383209
0; 0.00873981; 0.017398; 0.025932; 0.0343342; 0.0426159; 0.0507949; 0.0588889; 0.0669133; 0.0748803; 0.0827992; 0.0906772; 0.0985196; 0.10633; 0.114112; 0.121867; 0.129596; 0.137302; 0.144983; 0.152641; 0.160275; 0.167885; 0.175472; 0.183034; 0.190572; 0.198084; 0.20557; 0.213028; 0.220459; 0.227861; 0.235233; 0.242573; 0.249882; 0.257156; 0.264396; 0.271599; 0.278763; 0.285888; 0.29297; 0.300008; 0.306999; 0.313941; 0.320829; 0.327662; 0.334433; 0.341139; 0.347773; 0.354329; 0.360797; 0.367167; 0.373428; 0.379558
0; 0.00854042; 0.0170329; 0.0254459; 0.0337665; 0.0419952; 0.0501395; 0.0582096; 0.0662155; 0.0741661; 0.0820688; 0.0899297; 0.0977533; 0.105543; 0.113302; 0.121032; 0.128734; 0.13641; 0.144059; 0.151683; 0.159281; 0.166853; 0.174399; 0.181918; 0.18941; 0.196875; 0.20431; 0.211716; 0.219091; 0.226435; 0.233745; 0.241022; 0.248263; 0.255468; 0.262634; 0.269759; 0.276843; 0.283882; 0.290876; 0.29782; 0.304713; 0.311551; 0.318332; 0.32505; 0.331702; 0.338283; 0.344785; 0.351204; 0.357529; 0.363752; 0.369862; 0.375839
0; 0.00838448; 0.0167384; 0.0250387; 0.0332728; 0.0414365; 0.0495318; 0.0575634; 0.0655374; 0.0734597; 0.0813359; 0.0891706; 0.0969674; 0.10473; 0.112459; 0.120158; 0.127828; 0.135469; 0.143082; 0.150668; 0.158225; 0.165755; 0.173256; 0.180729; 0.188172; 0.195585; 0.202967; 0.210317; 0.217634; 0.224916; 0.232164; 0.239374; 0.246545; 0.253677; 0.260767; 0.267814; 0.274815; 0.281768; 0.288671; 0.295521; 0.302315; 0.30905; 0.315723; 0.322328; 0.328863; 0.33532; 0.341695; 0.347981; 0.354169; 0.360252; 0.36622; 0.372053
0; 0.00825474; 0.0164886; 0.0246847; 0.0328318; 0.0409244; 0.0489613; 0.0569441; 0.0648758; 0.0727602; 0.0806008; 0.0884012; 0.096164; 0.103892; 0.111586; 0.119249; 0.126881; 0.134483; 0.142055; 0.149598; 0.157111; 0.164595; 0.172048; 0.179471; 0.186862; 0.19422; 0.201546; 0.208837; 0.216092; 0.223311; 0.230492; 0.237633; 0.244733; 0.25179; 0.258802; 0.265768; 0.272685; 0.27955; 0.286362; 0.293117; 0.299812; 0.306445; 0.31301; 0.319504; 0.325922; 0.33226; 0.338511; 0.344668; 0.350725; 0.356674; 0.362506; 0.368201
0; 0.00814151; 0.016268; 0.0243667; 0.0324281; 0.0404464; 0.0484191; 0.0563456; 0.0642271; 0.0720655; 0.0798631; 0.0876219; 0.095344; 0.103031; 0.110685; 0.118306; 0.125895; 0.133453; 0.140981; 0.148477; 0.155942; 0.163376; 0.170777; 0.178146; 0.185482; 0.192783; 0.200049; 0.207279; 0.21447; 0.221623; 0.228735; 0.235805; 0.242831; 0.249812; 0.256745; 0.263628; 0.270459; 0.277236; 0.283956; 0.290615; 0.297212; 0.303741; 0.3102; 0.316584; 0.322889; 0.329109; 0.335238; 0.341272; 0.347202; 0.353022; 0.358724; 0.364288
