0; 0.0157073; 0.0235597; 0.0314107; 0.0392598; 0.0471064; 0.0549501; 0.0627905; 0.0706269; 0.078459; 0.0862863; 0.0941082; 0.101924; 0.109734; 0.117537; 0.125333; 0.133121; 0.140901; 0.148672; 0.156434; 0.164187; 0.171929; 0.179661; 0.187381; 0.19509; 0.202787; 0.210472; 0.218143; 0.225801; 0.233445; 0.241075; 0.24869; 0.256289; 0.263873; 0.27144; 0.278991; 0.286524; 0.29404; 0.301538; 0.309017; 0.316477; 0.323917; 0.331338; 0.338738; 0.346117; 0.353475; 0.360811; 0.368124; 0.375415; 0.382683; 0.389927; 0.397148; 0.404343; 0.411514; 0.418659; 0.425779; 0.432872; 0.439939; 0.446978; 0.45399; 0.460974; 0.467929; 0.474856; 0.481753; 0.488621; 0.495458; 0.502265; 0.509041; 0.515786; 0.522498; 0.529179; 0.535826; 0.542441; 0.549022; 0.55557; 0.562083; 0.568561; 0.575005; 0.581413; 0.587785; 0.594121; 0.60042; 0.606682; 0.612907; 0.619094; 0.625242; 0.631352; 0.637424; 0.643455; 0.649448; 0.6554; 0.661311; 0.667182; 0.673012; 0.6788; 0.684547; 0.690251; 0.695912; 0.701531; 0.707106; 0.712638; 0.707106
0; 0.0118316; 0.0212878; 0.0299204; 0.0382206; 0.046365; 0.0544257; 0.0624359; 0.0704124; 0.0783645; 0.0862976; 0.094215; 0.102119; 0.11001; 0.117889; 0.125757; 0.133613; 0.141459; 0.149293; 0.157115; 0.164926; 0.172724; 0.18051; 0.188283; 0.196043; 0.20379; 0.211522; 0.21924; 0.226943; 0.23463; 0.242301; 0.249956; 0.257595; 0.265216; 0.272819; 0.280404; 0.28797; 0.295517; 0.303044; 0.310551; 0.318038; 0.325503; 0.332946; 0.340368; 0.347766; 0.355142; 0.362494; 0.369822; 0.377125; 0.384404; 0.391656; 0.398883; 0.406083; 0.413256; 0.420402; 0.42752; 0.434609; 0.441669; 0.4487; 0.455701; 0.462672; 0.469612; 0.47652; 0.483396; 0.490241; 0.497052; 0.50383; 0.510574; 0.517284; 0.523959; 0.530599; 0.537203; 0.543771; 0.550302; 0.556795; 0.563251; 0.569668; 0.576046; 0.582385; 0.588683; 0.59494; 0.601156; 0.60733; 0.61346; 0.619547; 0.62559; 0.631586; 0.637536; 0.643438; 0.64929; 0.655091; 0.660837; 0.666527; 0.672154; 0.677714; 0.683194; 0.688577; 0.693827; 0.698869; 0.703517; 0.707242; 0.708344
0; 0.0103264; 0.0198298; 0.0287478; 0.037318; 0.0456833; 0.0539229; 0.0620812; 0.0701837; 0.0782457; 0.0862767; 0.0942827; 0.102268; 0.110235; 0.118185; 0.12612; 0.13404; 0.141946; 0.149839; 0.157717; 0.165582; 0.173432; 0.181269; 0.18909; 0.196897; 0.204689; 0.212465; 0.220225; 0.227969; 0.235695; 0.243405; 0.251096; 0.25877; 0.266424; 0.274059; 0.281675; 0.28927; 0.296845; 0.304398; 0.31193; 0.319439; 0.326926; 0.334389; 0.341828; 0.349243; 0.356634; 0.363999; 0.371338; 0.37865; 0.385936; 0.393194; 0.400424; 0.407626; 0.414799; 0.421942; 0.429055; 0.436138; 0.44319; 0.450209; 0.457197; 0.464152; 0.471074; 0.477962; 0.484815; 0.491634; 0.498417; 0.505164; 0.511875; 0.518549; 0.525185; 0.531782; 0.538341; 0.54486; 0.551339; 0.557777; 0.564174; 0.570528; 0.57684; 0.583107; 0.589331; 0.595509; 0.601641; 0.607725; 0.613761; 0.619748; 0.625684; 0.631567; 0.637396; 0.643168; 0.648881; 0.654532; 0.660116; 0.665628; 0.67106; 0.6764; 0.681632; 0.686728; 0.691643; 0.696295; 0.700543; 0.704162; 0.706989
0; 0.00963937; 0.0189477; 0.0279087; 0.036601; 0.045103; 0.0534727; 0.0617488; 0.0699573; 0.0781148; 0.0862327; 0.0943186; 0.102378; 0.110414; 0.118429; 0.126426; 0.134405; 0.142367; 0.150313; 0.158243; 0.166157; 0.174056; 0.181938; 0.189804; 0.197654; 0.205486; 0.213302; 0.221101; 0.228881; 0.236643; 0.244387; 0.252111; 0.259816; 0.2675; 0.275164; 0.282807; 0.290427; 0.298026; 0.305602; 0.313155; 0.320683; 0.328188; 0.335668; 0.343122; 0.35055; 0.357952; 0.365326; 0.372673; 0.379992; 0.387282; 0.394543; 0.401774; 0.408975; 0.416145; 0.423283; 0.430389; 0.437462; 0.444503; 0.451509; 0.458481; 0.465418; 0.472319; 0.479185; 0.486013; 0.492804; 0.499557; 0.506272; 0.512947; 0.519583; 0.526178; 0.532731; 0.539243; 0.545712; 0.552138; 0.558519; 0.564856; 0.571146; 0.577391; 0.583587; 0.589735; 0.595833; 0.60188; 0.607876; 0.613817; 0.619704; 0.625533; 0.631304; 0.637013; 0.642657; 0.648234; 0.653738; 0.659165; 0.664506; 0.669753; 0.674891; 0.679902; 0.684757; 0.689415; 0.693819; 0.697892; 0.701566; 0.704884
0; 0.00927862; 0.0184032; 0.027324; 0.0360552; 0.0446313; 0.0530871; 0.0614508; 0.0697434; 0.0779805; 0.086173; 0.094329; 0.102454; 0.110552; 0.118626; 0.126679; 0.134711; 0.142724; 0.150719; 0.158696; 0.166655; 0.174596; 0.18252; 0.190426; 0.198314; 0.206184; 0.214036; 0.221869; 0.229682; 0.237476; 0.24525; 0.253003; 0.260735; 0.268446; 0.276134; 0.2838; 0.291443; 0.299063; 0.306658; 0.314228; 0.321773; 0.329292; 0.336785; 0.344251; 0.351689; 0.359099; 0.36648; 0.373832; 0.381155; 0.388446; 0.395707; 0.402936; 0.410133; 0.417297; 0.424427; 0.431523; 0.438585; 0.445612; 0.452602; 0.459556; 0.466473; 0.473352; 0.480192; 0.486994; 0.493755; 0.500476; 0.507156; 0.513795; 0.52039; 0.526943; 0.533451; 0.539914; 0.546332; 0.552703; 0.559027; 0.565302; 0.571528; 0.577704; 0.583829; 0.5899; 0.595918; 0.601881; 0.607787; 0.613634; 0.619421; 0.625145; 0.630804; 0.636396; 0.641915; 0.647359; 0.652722; 0.657997; 0.663177; 0.668252; 0.673206; 0.678023; 0.682678; 0.687139; 0.69137; 0.695335; 0.699019; 0.702465
0; 0.00906715; 0.0180529; 0.0269147; 0.0356453; 0.0442561; 0.0527651; 0.0611903; 0.0695471; 0.077848; 0.0861025; 0.094318; 0.1025; 0.110652; 0.118779; 0.126881; 0.134961; 0.143019; 0.151058; 0.159076; 0.167076; 0.175056; 0.183017; 0.190959; 0.198882; 0.206785; 0.214668; 0.222531; 0.230374; 0.238195; 0.245996; 0.253774; 0.26153; 0.269263; 0.276973; 0.284659; 0.29232; 0.299957; 0.307567; 0.315152; 0.32271; 0.330241; 0.337743; 0.345217; 0.352663; 0.360078; 0.367463; 0.374817; 0.38214; 0.38943; 0.396688; 0.403912; 0.411102; 0.418258; 0.425378; 0.432462; 0.439509; 0.44652; 0.453492; 0.460426; 0.46732; 0.474174; 0.480988; 0.487761; 0.494491; 0.501178; 0.507822; 0.514421; 0.520975; 0.527484; 0.533945; 0.540359; 0.546724; 0.553039; 0.559304; 0.565518; 0.571679; 0.577786; 0.583838; 0.589833; 0.595771; 0.601649; 0.607466; 0.613219; 0.618908; 0.624528; 0.630078; 0.635553; 0.640951; 0.646266; 0.651493; 0.656625; 0.661654; 0.666569; 0.671358; 0.676005; 0.680489; 0.684791; 0.688885; 0.692757; 0.696404; 0.699853
0; 0.00893233; 0.017817; 0.0266225; 0.0353363; 0.043959; 0.0524985; 0.0609651; 0.0693689; 0.0777193; 0.0860238; 0.0942886; 0.102519; 0.110718; 0.118889; 0.127035; 0.135156; 0.143255; 0.151332; 0.159388; 0.167423; 0.175437; 0.183431; 0.191404; 0.199357; 0.207289; 0.2152; 0.22309; 0.230958; 0.238803; 0.246626; 0.254426; 0.262202; 0.269954; 0.277682; 0.285384; 0.29306; 0.30071; 0.308334; 0.315929; 0.323497; 0.331036; 0.338545; 0.346025; 0.353473; 0.360891; 0.368277; 0.37563; 0.38295; 0.390237; 0.397488; 0.404705; 0.411886; 0.419031; 0.426138; 0.433207; 0.440238; 0.44723; 0.454182; 0.461093; 0.467963; 0.474791; 0.481576; 0.488317; 0.495014; 0.501666; 0.508272; 0.514831; 0.521342; 0.527805; 0.534218; 0.540581; 0.546892; 0.553151; 0.559357; 0.565508; 0.571603; 0.57764; 0.583619; 0.589538; 0.595396; 0.60119; 0.606918; 0.612579; 0.61817; 0.623688; 0.629131; 0.634494; 0.639773; 0.644964; 0.650061; 0.655058; 0.659945; 0.664713; 0.669352; 0.673847; 0.678184; 0.682347; 0.686322; 0.690101; 0.693685; 0.697084
0; 0.00884051; 0.0176507; 0.0264078; 0.0350994; 0.0437216; 0.0522766; 0.0607695; 0.0692066; 0.077594; 0.0859376; 0.0942423; 0.102512; 0.11075; 0.11896; 0.127142; 0.1353; 0.143433; 0.151543; 0.159631; 0.167697; 0.175741; 0.183763; 0.191764; 0.199743; 0.2077; 0.215634; 0.223547; 0.231436; 0.239301; 0.247143; 0.254961; 0.262754; 0.270521; 0.278263; 0.285978; 0.293666; 0.301326; 0.308958; 0.316562; 0.324136; 0.331679; 0.339193; 0.346674; 0.354124; 0.361541; 0.368924; 0.376274; 0.383589; 0.390868; 0.398112; 0.405318; 0.412488; 0.419618; 0.426711; 0.433763; 0.440775; 0.447746; 0.454675; 0.461562; 0.468405; 0.475205; 0.481959; 0.488667; 0.495329; 0.501944; 0.50851; 0.515027; 0.521494; 0.52791; 0.534274; 0.540585; 0.546842; 0.553043; 0.559189; 0.565276; 0.571305; 0.577273; 0.583179; 0.589022; 0.594799; 0.600509; 0.60615; 0.61172; 0.617215; 0.622633; 0.627971; 0.633224; 0.63839; 0.643462; 0.648435; 0.653302; 0.658057; 0.66269; 0.667191; 0.671549; 0.675754; 0.679793; 0.683657; 0.687341; 0.690845; 0.694173
0; 0.00877432; 0.0175281; 0.0262446; 0.034913; 0.043528; 0.0520887; 0.060597; 0.0690562; 0.0774705; 0.0858436; 0.0941794; 0.102481; 0.110751; 0.118992; 0.127205; 0.135393; 0.143555; 0.151694; 0.159809; 0.167901; 0.17597; 0.184016; 0.19204; 0.200041; 0.208018; 0.215972; 0.223903; 0.23181; 0.239692; 0.247549; 0.255381; 0.263186; 0.270966; 0.278718; 0.286442; 0.294139; 0.301806; 0.309444; 0.317052; 0.324629; 0.332175; 0.339688; 0.347169; 0.354617; 0.36203; 0.369408; 0.376751; 0.384058; 0.391328; 0.398561; 0.405754; 0.412909; 0.420024; 0.427099; 0.434132; 0.441123; 0.448071; 0.454975; 0.461835; 0.46865; 0.475419; 0.482141; 0.488815; 0.49544; 0.502016; 0.508541; 0.515015; 0.521436; 0.527804; 0.534117; 0.540375; 0.546577; 0.55272; 0.558804; 0.564828; 0.570789; 0.576688; 0.582521; 0.588288; 0.593986; 0.599613; 0.605168; 0.610647; 0.616048; 0.621368; 0.626604; 0.631751; 0.636806; 0.641764; 0.646619; 0.651365; 0.655995; 0.660502; 0.664876; 0.669109; 0.673191; 0.677115; 0.680873; 0.684462; 0.68788; 0.691126
0; 0.00872401; 0.0174333; 0.0261155; 0.0347613; 0.0433652; 0.0519251; 0.0604408; 0.0689137; 0.0773461; 0.0857405; 0.0940995; 0.102426; 0.110721; 0.118987; 0.127225; 0.135437; 0.143623; 0.151785; 0.159922; 0.168035; 0.176125; 0.184191; 0.192233; 0.200252; 0.208246; 0.216216; 0.224161; 0.232081; 0.239976; 0.247845; 0.255687; 0.263502; 0.27129; 0.279049; 0.28678; 0.294481; 0.302152; 0.309792; 0.317402; 0.324979; 0.332523; 0.340034; 0.347511; 0.354954; 0.362361; 0.369731; 0.377065; 0.384361; 0.391619; 0.398838; 0.406016; 0.413154; 0.420251; 0.427305; 0.434317; 0.441284; 0.448207; 0.455085; 0.461916; 0.468701; 0.475437; 0.482124; 0.488762; 0.495349; 0.501884; 0.508367; 0.514796; 0.521171; 0.52749; 0.533752; 0.539956; 0.546101; 0.552185; 0.558208; 0.564167; 0.570062; 0.57589; 0.581651; 0.587342; 0.592961; 0.598506; 0.603975; 0.609366; 0.614675; 0.619899; 0.625035; 0.63008; 0.635029; 0.639877; 0.64462; 0.64925; 0.653763; 0.658151; 0.662407; 0.666523; 0.670492; 0.674307; 0.677963; 0.681457; 0.684785; 0.687945
