0.635461; 0.63908; 0.642759; 0.646522; 0.650367; 0.65429; 0.658284; 0.662344; 0.666461; 0.670631; 0.674844; 0.679094; 0.683374; 0.687678; 0.692001; 0.696337; 0.700681; 0.705029; 0.709376; 0.713719; 0.718053; 0.722376; 0.726683; 0.730973; 0.735241; 0.739485; 0.743702; 0.747889; 0.752044; 0.756165; 0.760247; 0.764289; 0.768287; 0.77224; 0.776143; 0.779994; 0.783789; 0.787526; 0.7912; 0.794808; 0.798345; 0.801807; 0.805189; 0.808486; 0.811692; 0.814802; 0.81781; 0.82071; 0.823497; 0.826167; 0.828716; 0.831142; 0.833444; 0.835595
0.626856; 0.630416; 0.634034; 0.637736; 0.641518; 0.645376; 0.649305; 0.653298; 0.65735; 0.661454; 0.665603; 0.669791; 0.674013; 0.678261; 0.68253; 0.686816; 0.691113; 0.695417; 0.699723; 0.704028; 0.708328; 0.712618; 0.716897; 0.72116; 0.725404; 0.729627; 0.733825; 0.737996; 0.742136; 0.746244; 0.750315; 0.754347; 0.758338; 0.762283; 0.766182; 0.770028; 0.773821; 0.777556; 0.78123; 0.784838; 0.788377; 0.791842; 0.795229; 0.798532; 0.801748; 0.80487; 0.807894; 0.810815; 0.813627; 0.816328; 0.818913; 0.821381; 0.82373; 0.825928
0.618218; 0.621719; 0.625275; 0.628914; 0.632634; 0.636428; 0.640293; 0.644222; 0.64821; 0.652251; 0.656338; 0.660466; 0.66463; 0.668823; 0.673039; 0.677275; 0.681525; 0.685785; 0.69005; 0.694317; 0.698581; 0.70284; 0.707088; 0.711324; 0.715543; 0.719744; 0.723921; 0.728074; 0.732198; 0.736291; 0.740349; 0.744371; 0.748352; 0.752291; 0.756182; 0.760025; 0.763814; 0.767547; 0.771219; 0.774828; 0.778369; 0.781838; 0.78523; 0.788542; 0.791768; 0.794904; 0.797944; 0.800886; 0.803724; 0.806455; 0.809075; 0.811583; 0.813975; 0.816218
0.609554; 0.612993; 0.616486; 0.620063; 0.62372; 0.627451; 0.631253; 0.635119; 0.639045; 0.643024; 0.647052; 0.651122; 0.655229; 0.659367; 0.663532; 0.667718; 0.671922; 0.676138; 0.680362; 0.68459; 0.688818; 0.693043; 0.69726; 0.701467; 0.705661; 0.709837; 0.713994; 0.718126; 0.722233; 0.72631; 0.730356; 0.734365; 0.738336; 0.742266; 0.74615; 0.749987; 0.753772; 0.757502; 0.761174; 0.764783; 0.768326; 0.771799; 0.775198; 0.778518; 0.781755; 0.784905; 0.787963; 0.790926; 0.793789; 0.796549; 0.799203; 0.801748; 0.804183; 0.806468
0.600865; 0.604243; 0.607673; 0.611188; 0.614782; 0.618451; 0.62219; 0.625995; 0.62986; 0.63378; 0.637748; 0.641761; 0.645812; 0.649897; 0.654011; 0.658149; 0.662305; 0.666477; 0.67066; 0.674849; 0.67904; 0.683231; 0.687417; 0.691595; 0.695761; 0.699913; 0.704046; 0.708158; 0.712246; 0.716307; 0.720337; 0.724334; 0.728293; 0.732213; 0.73609; 0.73992; 0.7437; 0.747427; 0.751097; 0.754707; 0.758253; 0.76173; 0.765135; 0.768464; 0.771712; 0.774877; 0.777952; 0.780936; 0.783824; 0.786613; 0.789299; 0.791881; 0.794355; 0.796681
0.592156; 0.595473; 0.598841; 0.602292; 0.605825; 0.609432; 0.613111; 0.616854; 0.620659; 0.62452; 0.628431; 0.632387; 0.636384; 0.640417; 0.64448; 0.648569; 0.652679; 0.656807; 0.660948; 0.665097; 0.669252; 0.673407; 0.677561; 0.681708; 0.685847; 0.689973; 0.694082; 0.698173; 0.702241; 0.706284; 0.710298; 0.714281; 0.718228; 0.722137; 0.726005; 0.729828; 0.733603; 0.737327; 0.740995; 0.744605; 0.748152; 0.751634; 0.755045; 0.758383; 0.761643; 0.764821; 0.767915; 0.770919; 0.773832; 0.776648; 0.779366; 0.781982; 0.784494; 0.786859
0.583431; 0.586688; 0.589992; 0.593382; 0.596852; 0.600399; 0.604017; 0.607701; 0.611447; 0.61525; 0.619104; 0.623005; 0.626948; 0.630928; 0.634941; 0.638982; 0.643046; 0.64713; 0.651228; 0.655338; 0.659455; 0.663576; 0.667696; 0.671813; 0.675922; 0.680021; 0.684106; 0.688175; 0.692222; 0.696246; 0.700243; 0.704211; 0.708145; 0.712043; 0.715901; 0.719716; 0.723485; 0.727204; 0.73087; 0.73448; 0.738029; 0.741514; 0.744932; 0.748278; 0.75155; 0.754743; 0.757853; 0.760878; 0.763813; 0.766657; 0.769405; 0.772055; 0.774603; 0.777006
0.574695; 0.57789; 0.581132; 0.58446; 0.58787; 0.591356; 0.594914; 0.598539; 0.602227; 0.605972; 0.609771; 0.613617; 0.617507; 0.621436; 0.625399; 0.629391; 0.63341; 0.637449; 0.641506; 0.645575; 0.649655; 0.653739; 0.657826; 0.661911; 0.665991; 0.670062; 0.674122; 0.678166; 0.682193; 0.686197; 0.690176; 0.694127; 0.698048; 0.701933; 0.705781; 0.709587; 0.71335; 0.717064; 0.720728; 0.724336; 0.727887; 0.731375; 0.734799; 0.738153; 0.741436; 0.744642; 0.74777; 0.750814; 0.753773; 0.756642; 0.759419; 0.762101; 0.764685; 0.767123
0.565949; 0.569085; 0.572265; 0.575532; 0.578881; 0.582308; 0.585806; 0.589373; 0.593003; 0.596692; 0.600435; 0.604228; 0.608065; 0.611942; 0.615856; 0.619801; 0.623773; 0.627768; 0.631782; 0.635812; 0.639853; 0.643902; 0.647954; 0.652007; 0.656056; 0.6601; 0.664133; 0.668153; 0.672156; 0.67614; 0.680101; 0.684035; 0.68794; 0.691813; 0.695649; 0.699447; 0.703201; 0.70691; 0.71057; 0.714177; 0.717728; 0.72122; 0.724649; 0.728012; 0.731305; 0.734524; 0.737668; 0.740731; 0.743711; 0.746606; 0.749411; 0.752124; 0.754743; 0.757216
0.5572; 0.560275; 0.563395; 0.566601; 0.56989; 0.573257; 0.576698; 0.580206; 0.58378; 0.587413; 0.591101; 0.59484; 0.598625; 0.602452; 0.606316; 0.610213; 0.614139; 0.61809; 0.622063; 0.626051; 0.630054; 0.634065; 0.638083; 0.642103; 0.646122; 0.650136; 0.654142; 0.658137; 0.662117; 0.666079; 0.670021; 0.673937; 0.677827; 0.681685; 0.68551; 0.689297; 0.693044; 0.696746; 0.700402; 0.704007; 0.707559; 0.711053; 0.714487; 0.717856; 0.721159; 0.724391; 0.72755; 0.730631; 0.733633; 0.736551; 0.739383; 0.742126; 0.744778; 0.747284
0.548449; 0.551466; 0.554525; 0.557671; 0.560901; 0.564209; 0.567591; 0.571043; 0.57456; 0.578138; 0.581772; 0.585458; 0.589191; 0.592967; 0.596782; 0.600632; 0.604512; 0.608419; 0.612349; 0.616297; 0.62026; 0.624235; 0.628217; 0.632204; 0.636191; 0.640176; 0.644154; 0.648123; 0.652079; 0.656019; 0.659939; 0.663838; 0.66771; 0.671554; 0.675366; 0.679142; 0.68288; 0.686576; 0.690227; 0.693829; 0.69738; 0.700876; 0.704314; 0.70769; 0.711002; 0.714246; 0.717419; 0.720518; 0.723539; 0.72648; 0.729338; 0.73211; 0.734793; 0.737333
0.539702; 0.54266; 0.545659; 0.548746; 0.551917; 0.555167; 0.558492; 0.561887; 0.565348; 0.568871; 0.572451; 0.576084; 0.579766; 0.583492; 0.587258; 0.591061; 0.594895; 0.598758; 0.602645; 0.606552; 0.610476; 0.614413; 0.61836; 0.622312; 0.626268; 0.630221; 0.634171; 0.638113; 0.642045; 0.645961; 0.649861; 0.65374; 0.657596; 0.661424; 0.665222; 0.668986; 0.672714; 0.676402; 0.680048; 0.683647; 0.687197; 0.690693; 0.694135; 0.697517; 0.700837; 0.704091; 0.707278; 0.710393; 0.713433; 0.716396; 0.719279; 0.722078; 0.724792; 0.727363
0.530961; 0.533861; 0.536801; 0.539829; 0.542942; 0.546135; 0.549402; 0.552742; 0.556147; 0.559616; 0.563142; 0.566723; 0.570354; 0.57403; 0.577747; 0.581503; 0.585291; 0.58911; 0.592953; 0.59682; 0.600704; 0.604604; 0.608514; 0.612432; 0.616354; 0.620278; 0.624198; 0.628113; 0.632018; 0.635912; 0.639789; 0.643648; 0.647485; 0.651297; 0.65508; 0.658833; 0.66255; 0.66623; 0.669868; 0.673463; 0.677011; 0.680508; 0.683952; 0.687339; 0.690666; 0.693931; 0.69713; 0.70026; 0.703318; 0.706302; 0.709208; 0.712034; 0.714777; 0.717377
0.52223; 0.525073; 0.527955; 0.530924; 0.53398; 0.537115; 0.540327; 0.54361; 0.546961; 0.550376; 0.55385; 0.557378; 0.560958; 0.564584; 0.568253; 0.571961; 0.575704; 0.579477; 0.583279; 0.587103; 0.590948; 0.594809; 0.598683; 0.602566; 0.606455; 0.610346; 0.614237; 0.618124; 0.622003; 0.625872; 0.629727; 0.633565; 0.637383; 0.641177; 0.644946; 0.648684; 0.652391; 0.656061; 0.659693; 0.663282; 0.666827; 0.670323; 0.673769; 0.677159; 0.680493; 0.683767; 0.686977; 0.690121; 0.693196; 0.696199; 0.699128; 0.701978; 0.704749; 0.707378
0.513513; 0.5163; 0.519123; 0.522036; 0.525033; 0.528113; 0.531268; 0.534497; 0.537793; 0.541154; 0.544575; 0.548052; 0.551581; 0.555158; 0.558778; 0.562439; 0.566136; 0.569865; 0.573623; 0.577407; 0.581211; 0.585033; 0.58887; 0.592718; 0.596573; 0.600433; 0.604293; 0.608151; 0.612003; 0.615846; 0.619678; 0.623494; 0.627292; 0.631069; 0.634821; 0.638545; 0.642239; 0.645899; 0.649523; 0.653106; 0.656647; 0.660142; 0.663587; 0.666982; 0.670321; 0.673602; 0.676822; 0.67998; 0.68307; 0.686091; 0.689041; 0.691915; 0.694712; 0.697369
0.504813; 0.507544; 0.51031; 0.513165; 0.516107; 0.51913; 0.52223; 0.525404; 0.528647; 0.531954; 0.535323; 0.538748; 0.542227; 0.545754; 0.549326; 0.55294; 0.556591; 0.560276; 0.563991; 0.567732; 0.571496; 0.575279; 0.579079; 0.58289; 0.586711; 0.590538; 0.594367; 0.598196; 0.60202; 0.605837; 0.609645; 0.613438; 0.617216; 0.620974; 0.624709; 0.628418; 0.632099; 0.635748; 0.639362; 0.642939; 0.646475; 0.649967; 0.653412; 0.656808; 0.660151; 0.663439; 0.666669; 0.669838; 0.672943; 0.675981; 0.67895; 0.681846; 0.684669; 0.687351
0.496133; 0.498809; 0.501518; 0.504317; 0.507203; 0.510171; 0.513216; 0.516336; 0.519524; 0.52278; 0.526096; 0.52947; 0.532898; 0.536376; 0.5399; 0.543467; 0.547072; 0.550712; 0.554383; 0.558083; 0.561806; 0.56555; 0.569312; 0.573087; 0.576873; 0.580667; 0.584464; 0.588263; 0.592058; 0.595849; 0.599631; 0.603402; 0.607157; 0.610896; 0.614613; 0.618307; 0.621973; 0.62561; 0.629214; 0.632783; 0.636313; 0.639801; 0.643245; 0.646642; 0.649988; 0.653282; 0.656519; 0.659698; 0.662816; 0.66587; 0.668857; 0.671775; 0.67462; 0.677327
0.487477; 0.490098; 0.492751; 0.495494; 0.498325; 0.501238; 0.504229; 0.507294; 0.510431; 0.513633; 0.516898; 0.520221; 0.523599; 0.527028; 0.530504; 0.534023; 0.537582; 0.541177; 0.544806; 0.548462; 0.552145; 0.555849; 0.559572; 0.563311; 0.567062; 0.570821; 0.574586; 0.578354; 0.582121; 0.585884; 0.589641; 0.593387; 0.59712; 0.600838; 0.604536; 0.608213; 0.611865; 0.615488; 0.619082; 0.622641; 0.626164; 0.629648; 0.633089; 0.636485; 0.639834; 0.643131; 0.646376; 0.649564; 0.652693; 0.655761; 0.658765; 0.661702; 0.664569; 0.667299
0.478847; 0.481414; 0.484012; 0.486701; 0.489476; 0.492335; 0.495272; 0.498284; 0.501367; 0.504518; 0.507731; 0.511003; 0.514331; 0.517711; 0.521139; 0.524612; 0.528124; 0.531675; 0.535259; 0.538873; 0.542514; 0.546179; 0.549863; 0.553565; 0.557279; 0.561005; 0.564737; 0.568473; 0.57221; 0.575945; 0.579675; 0.583397; 0.587107; 0.590803; 0.594482; 0.598141; 0.601776; 0.605386; 0.608967; 0.612517; 0.616032; 0.61951; 0.622947; 0.626342; 0.629691; 0.632992; 0.636241; 0.639437; 0.642576; 0.645657; 0.648676; 0.651631; 0.654518; 0.65727
0.470247; 0.472761; 0.475304; 0.477938; 0.48066; 0.483464; 0.486348; 0.489307; 0.492338; 0.495436; 0.498598; 0.50182; 0.505099; 0.50843; 0.51181; 0.515235; 0.518702; 0.522207; 0.525747; 0.529319; 0.532918; 0.536542; 0.540188; 0.543851; 0.54753; 0.55122; 0.554919; 0.558623; 0.56233; 0.566036; 0.569738; 0.573434; 0.57712; 0.580794; 0.584453; 0.588092; 0.591711; 0.595306; 0.598874; 0.602412; 0.605918; 0.609389; 0.612821; 0.616213; 0.619562; 0.622864; 0.626118; 0.62932; 0.632468; 0.63556; 0.638593; 0.641563; 0.64447; 0.647241
0.46168; 0.464141; 0.466629; 0.46921; 0.471878; 0.474629; 0.47746; 0.480367; 0.483345; 0.486392; 0.489503; 0.492675; 0.495904; 0.499186; 0.502518; 0.505896; 0.509317; 0.512777; 0.516273; 0.519802; 0.523359; 0.526942; 0.530548; 0.534174; 0.537815; 0.54147; 0.545135; 0.548807; 0.552482; 0.556158; 0.559832; 0.563502; 0.567163; 0.570814; 0.57445; 0.578071; 0.581672; 0.585251; 0.588804; 0.592331; 0.595826; 0.599288; 0.602715; 0.606103; 0.609449; 0.612752; 0.616008; 0.619215; 0.622371; 0.625472; 0.628516; 0.631502; 0.634426; 0.637215
0.453148; 0.455556; 0.457992; 0.460519; 0.463134; 0.465832; 0.468611; 0.471465; 0.474393; 0.477388; 0.480448; 0.48357; 0.486749; 0.489983; 0.493267; 0.496598; 0.499972; 0.503387; 0.506839; 0.510324; 0.51384; 0.517382; 0.520948; 0.524534; 0.528139; 0.531757; 0.535388; 0.539026; 0.54267; 0.546315; 0.549961; 0.553603; 0.557239; 0.560865; 0.564479; 0.568079; 0.571661; 0.575222; 0.578761; 0.582273; 0.585758; 0.58921; 0.59263; 0.596012; 0.599355; 0.602657; 0.605914; 0.609125; 0.612286; 0.615395; 0.618451; 0.621449; 0.624388; 0.627193
0.444654; 0.447012; 0.449394; 0.451869; 0.454431; 0.457077; 0.459803; 0.462606; 0.465481; 0.468426; 0.471436; 0.474508; 0.477638; 0.480823; 0.484059; 0.487343; 0.490671; 0.494041; 0.497447; 0.500889; 0.504362; 0.507863; 0.511389; 0.514937; 0.518503; 0.522085; 0.52568; 0.529284; 0.532895; 0.53651; 0.540125; 0.54374; 0.547348; 0.55095; 0.554541; 0.558119; 0.561681; 0.565224; 0.568746; 0.572244; 0.575716; 0.579158; 0.582568; 0.585944; 0.589283; 0.592582; 0.595839; 0.599052; 0.602217; 0.605333; 0.608396; 0.611406; 0.614359; 0.617179
0.436201; 0.438507; 0.440838; 0.443261; 0.445771; 0.448365; 0.45104; 0.453791; 0.456616; 0.459509; 0.46247; 0.465491; 0.468572; 0.471708; 0.474897; 0.478133; 0.481415; 0.484739; 0.488102; 0.491499; 0.49493; 0.498389; 0.501874; 0.505382; 0.50891; 0.512455; 0.516014; 0.519583; 0.523161; 0.526744; 0.53033; 0.533914; 0.537496; 0.541071; 0.544638; 0.548193; 0.551734; 0.555258; 0.558763; 0.562245; 0.565703; 0.569133; 0.572533; 0.575901; 0.579234; 0.582529; 0.585784; 0.588997; 0.592165; 0.595285; 0.598357; 0.601375; 0.60434; 0.607173
0.427791; 0.430048; 0.432327; 0.434698; 0.437156; 0.4397; 0.442323; 0.445024; 0.447797; 0.450641; 0.45355; 0.456523; 0.459555; 0.462643; 0.465783; 0.468972; 0.472208; 0.475486; 0.478803; 0.482157; 0.485544; 0.488962; 0.492405; 0.495874; 0.499363; 0.50287; 0.506392; 0.509927; 0.51347; 0.517021; 0.520575; 0.52413; 0.527683; 0.531232; 0.534773; 0.538304; 0.541823; 0.545327; 0.548812; 0.552278; 0.55572; 0.559137; 0.562526; 0.565885; 0.56921; 0.5725; 0.575752; 0.578963; 0.582132; 0.585256; 0.588332; 0.591359; 0.594334; 0.597178
0.419428; 0.421634; 0.423863; 0.426182; 0.428591; 0.431082; 0.433655; 0.436305; 0.439028; 0.441822; 0.444682; 0.447605; 0.450588; 0.453627; 0.45672; 0.459862; 0.463051; 0.466283; 0.469556; 0.472865; 0.476209; 0.479583; 0.482986; 0.486413; 0.489864; 0.493332; 0.496817; 0.500316; 0.503825; 0.507342; 0.510864; 0.514388; 0.517912; 0.521432; 0.524948; 0.528454; 0.53195; 0.535432; 0.538898; 0.542345; 0.545771; 0.549174; 0.55255; 0.555897; 0.559214; 0.562497; 0.565744; 0.568953; 0.572121; 0.575246; 0.578326; 0.581359; 0.584342; 0.587195
0.411111; 0.413269; 0.415447; 0.417717; 0.420074; 0.422516; 0.425038; 0.427638; 0.430311; 0.433055; 0.435865; 0.438739; 0.441673; 0.444664; 0.447709; 0.450804; 0.453946; 0.457133; 0.460359; 0.463625; 0.466925; 0.470257; 0.473617; 0.477004; 0.480414; 0.483844; 0.487291; 0.490753; 0.494227; 0.49771; 0.501198; 0.504691; 0.508185; 0.511677; 0.515164; 0.518646; 0.522117; 0.525576; 0.529021; 0.532449; 0.535857; 0.539244; 0.542606; 0.545942; 0.549247; 0.552522; 0.555763; 0.558967; 0.562133; 0.565258; 0.56834; 0.571377; 0.574365; 0.577227
0.402846; 0.404955; 0.407084; 0.409303; 0.411611; 0.414003; 0.416475; 0.419025; 0.421649; 0.424342; 0.427104; 0.429928; 0.432814; 0.435756; 0.438753; 0.441801; 0.444897; 0.448036; 0.451218; 0.454439; 0.457695; 0.460983; 0.464302; 0.467647; 0.471017; 0.474407; 0.477816; 0.48124; 0.484678; 0.488126; 0.491581; 0.495041; 0.498504; 0.501966; 0.505426; 0.50888; 0.512326; 0.515761; 0.519184; 0.522591; 0.525981; 0.52935; 0.532697; 0.536018; 0.539313; 0.542577; 0.54581; 0.549008; 0.55217; 0.555293; 0.558375; 0.561414; 0.564407; 0.567274
0.394632; 0.396694; 0.398773; 0.400944; 0.403202; 0.405545; 0.407967; 0.410468; 0.413042; 0.415687; 0.418398; 0.421175; 0.424011; 0.426906; 0.429854; 0.432855; 0.435903; 0.438998; 0.442133; 0.445309; 0.44852; 0.451766; 0.455041; 0.458345; 0.461673; 0.465024; 0.468394; 0.471781; 0.475181; 0.478593; 0.482014; 0.485441; 0.488871; 0.492303; 0.495733; 0.499159; 0.502579; 0.50599; 0.509388; 0.512774; 0.516143; 0.519494; 0.522824; 0.52613; 0.529411; 0.532665; 0.535887; 0.539078; 0.542234; 0.545353; 0.548433; 0.551473; 0.554468; 0.557339
0.386474; 0.388487; 0.390519; 0.39264; 0.39485; 0.397143; 0.399517; 0.401968; 0.404493; 0.407089; 0.409752; 0.412479; 0.415268; 0.418114; 0.421015; 0.423968; 0.42697; 0.430017; 0.433107; 0.436237; 0.439404; 0.442605; 0.445838; 0.449099; 0.452386; 0.455696; 0.459026; 0.462374; 0.465738; 0.469113; 0.472499; 0.475891; 0.479289; 0.482689; 0.486089; 0.489486; 0.492878; 0.496262; 0.499637; 0.502999; 0.506347; 0.509677; 0.512989; 0.516279; 0.519545; 0.522785; 0.525997; 0.529178; 0.532327; 0.53544; 0.538517; 0.541554; 0.54455; 0.547422
0.37837; 0.380338; 0.382321; 0.384395; 0.386556; 0.388801; 0.391126; 0.393529; 0.396004; 0.398552; 0.401166; 0.403845; 0.406584; 0.409383; 0.412236; 0.415141; 0.418096; 0.421097; 0.42414; 0.427225; 0.430347; 0.433504; 0.436693; 0.439912; 0.443156; 0.446426; 0.449715; 0.453024; 0.456349; 0.459688; 0.463037; 0.466395; 0.469758; 0.473126; 0.476494; 0.479861; 0.483224; 0.486581; 0.48993; 0.493268; 0.496592; 0.499902; 0.503193; 0.506466; 0.509715; 0.512941; 0.516139; 0.51931; 0.522449; 0.525555; 0.528626; 0.53166; 0.534655; 0.537527
0.370326; 0.372246; 0.374183; 0.376209; 0.378323; 0.380519; 0.382796; 0.38515; 0.387578; 0.390076; 0.392642; 0.395272; 0.397964; 0.400713; 0.403519; 0.406377; 0.409284; 0.412238; 0.415236; 0.418275; 0.421352; 0.424464; 0.427609; 0.430784; 0.433987; 0.437213; 0.440463; 0.443731; 0.447018; 0.450318; 0.45363; 0.456952; 0.460281; 0.463614; 0.466951; 0.470286; 0.47362; 0.476948; 0.48027; 0.483582; 0.486883; 0.490169; 0.49344; 0.496692; 0.499924; 0.503133; 0.506317; 0.509474; 0.512603; 0.5157; 0.518764; 0.521792; 0.524784; 0.527653
0.362339; 0.364215; 0.366105; 0.368085; 0.37015; 0.372299; 0.374528; 0.376834; 0.379213; 0.381664; 0.384181; 0.386763; 0.389406; 0.392109; 0.394866; 0.397677; 0.400536; 0.403444; 0.406395; 0.409388; 0.412419; 0.415486; 0.418587; 0.421718; 0.424877; 0.428062; 0.43127; 0.434498; 0.437744; 0.441006; 0.44428; 0.447565; 0.450858; 0.454158; 0.45746; 0.460764; 0.464066; 0.467365; 0.470658; 0.473943; 0.477218; 0.480481; 0.483728; 0.48696; 0.490172; 0.493363; 0.496531; 0.499674; 0.502789; 0.505876; 0.50893; 0.511952; 0.514937; 0.517803
