0.833416; 0.835622; 0.837899; 0.840273; 0.842741; 0.845299; 0.847943; 0.850665; 0.853459; 0.856317; 0.859232; 0.862198; 0.865207; 0.868254; 0.871332; 0.874438; 0.877565; 0.880711; 0.88387; 0.88704; 0.890217; 0.893399; 0.896583; 0.899766; 0.902947; 0.906123; 0.909293; 0.912456; 0.915608; 0.918751; 0.921882; 0.925; 0.928106; 0.931198; 0.934275; 0.937338; 0.940387; 0.943422; 0.946442; 0.949449; 0.952444; 0.955427; 0.9584; 0.961364; 0.964323; 0.967277; 0.97023; 0.973186; 0.976147; 0.979118; 0.982104; 0.985109
0.823699; 0.825959; 0.828288; 0.830714; 0.833234; 0.835844; 0.83854; 0.841315; 0.844164; 0.847079; 0.850054; 0.853084; 0.856161; 0.859281; 0.862437; 0.865626; 0.868842; 0.87208; 0.875339; 0.878612; 0.881899; 0.885195; 0.888498; 0.891806; 0.895116; 0.898426; 0.901734; 0.905039; 0.90834; 0.911634; 0.914921; 0.9182; 0.921471; 0.924731; 0.927981; 0.931222; 0.934451; 0.93767; 0.940879; 0.944079; 0.947269; 0.950452; 0.953628; 0.956799; 0.959967; 0.963133; 0.966302; 0.969476; 0.972657; 0.97585; 0.979059; 0.982287
0.813942; 0.816251; 0.818629; 0.821106; 0.823677; 0.826339; 0.829087; 0.831916; 0.83482; 0.837793; 0.840829; 0.843923; 0.847069; 0.850262; 0.853495; 0.856766; 0.860068; 0.863399; 0.866754; 0.870129; 0.873522; 0.876929; 0.880348; 0.883777; 0.887212; 0.890652; 0.894095; 0.897539; 0.900982; 0.904424; 0.907863; 0.911298; 0.914728; 0.918152; 0.92157; 0.924982; 0.928386; 0.931784; 0.935176; 0.938561; 0.941941; 0.945317; 0.948689; 0.952059; 0.955429; 0.958801; 0.962177; 0.96556; 0.968952; 0.972358; 0.97578; 0.979223
0.804147; 0.806504; 0.808928; 0.811453; 0.814074; 0.816787; 0.819587; 0.82247; 0.82543; 0.828461; 0.831559; 0.834717; 0.837931; 0.841196; 0.844506; 0.847857; 0.851245; 0.854665; 0.858114; 0.861589; 0.865086; 0.868601; 0.872133; 0.875679; 0.879236; 0.882802; 0.886375; 0.889954; 0.893536; 0.897121; 0.900707; 0.904292; 0.907877; 0.91146; 0.91504; 0.918617; 0.922192; 0.925763; 0.929331; 0.932896; 0.936459; 0.94002; 0.943582; 0.947144; 0.950708; 0.954277; 0.957853; 0.961437; 0.965032; 0.968642; 0.972269; 0.975917
0.794316; 0.796719; 0.799188; 0.80176; 0.804429; 0.807192; 0.810044; 0.81298; 0.815995; 0.819085; 0.822244; 0.825467; 0.828748; 0.832084; 0.835469; 0.8389; 0.842371; 0.845879; 0.849421; 0.852992; 0.856589; 0.86021; 0.863851; 0.867511; 0.871186; 0.874874; 0.878574; 0.882283; 0.886; 0.889723; 0.893451; 0.897183; 0.900917; 0.904653; 0.90839; 0.912128; 0.915866; 0.919604; 0.923342; 0.927081; 0.930821; 0.934562; 0.938305; 0.942052; 0.945804; 0.949563; 0.95333; 0.957107; 0.960897; 0.964702; 0.968526; 0.97237
0.784453; 0.786899; 0.789412; 0.792029; 0.794746; 0.797557; 0.80046; 0.803449; 0.80652; 0.809667; 0.812886; 0.816173; 0.819521; 0.822927; 0.826386; 0.829894; 0.833447; 0.837041; 0.840672; 0.844337; 0.848033; 0.851755; 0.855503; 0.859273; 0.863062; 0.866869; 0.870691; 0.874526; 0.878373; 0.88223; 0.886095; 0.889968; 0.893847; 0.897731; 0.90162; 0.905512; 0.909409; 0.913308; 0.917211; 0.921117; 0.925027; 0.92894; 0.932859; 0.936784; 0.940716; 0.944657; 0.948607; 0.95257; 0.956547; 0.960539; 0.964551; 0.968583
0.77456; 0.777049; 0.779603; 0.782264; 0.785027; 0.787886; 0.790839; 0.79388; 0.797005; 0.800209; 0.803488; 0.806837; 0.81025; 0.813725; 0.817257; 0.820841; 0.824473; 0.828151; 0.831869; 0.835625; 0.839416; 0.843238; 0.847088; 0.850965; 0.854864; 0.858786; 0.862726; 0.866683; 0.870655; 0.874641; 0.878639; 0.882648; 0.886667; 0.890694; 0.894729; 0.898771; 0.902819; 0.906874; 0.910935; 0.915002; 0.919075; 0.923155; 0.927243; 0.931338; 0.935443; 0.939558; 0.943685; 0.947826; 0.951981; 0.956153; 0.960345; 0.964557
0.76464; 0.767169; 0.769765; 0.772468; 0.775275; 0.778181; 0.781183; 0.784275; 0.787453; 0.790713; 0.79405; 0.79746; 0.800938; 0.80448; 0.808082; 0.81174; 0.81545; 0.819208; 0.823012; 0.826856; 0.830738; 0.834656; 0.838606; 0.842586; 0.846593; 0.850624; 0.854678; 0.858753; 0.862846; 0.866957; 0.871083; 0.875223; 0.879376; 0.88354; 0.887716; 0.891901; 0.896097; 0.900301; 0.904514; 0.908736; 0.912966; 0.917206; 0.921455; 0.925715; 0.929986; 0.934268; 0.938564; 0.942874; 0.947201; 0.951545; 0.955909; 0.960294
0.754694; 0.757263; 0.759898; 0.762643; 0.765493; 0.768445; 0.771494; 0.774636; 0.777866; 0.78118; 0.784574; 0.788044; 0.791584; 0.795192; 0.798863; 0.802593; 0.806378; 0.810215; 0.8141; 0.81803; 0.822001; 0.826011; 0.830057; 0.834137; 0.838246; 0.842384; 0.846548; 0.850736; 0.854946; 0.859176; 0.863425; 0.867692; 0.871974; 0.876271; 0.880581; 0.884905; 0.889241; 0.893589; 0.897948; 0.902318; 0.9067; 0.911093; 0.915497; 0.919914; 0.924343; 0.928786; 0.933243; 0.937717; 0.942207; 0.946715; 0.951243; 0.955793
0.744727; 0.747334; 0.750008; 0.752792; 0.755685; 0.75868; 0.761775; 0.764965; 0.768246; 0.771613; 0.775063; 0.77859; 0.782192; 0.785863; 0.7896; 0.7934; 0.797258; 0.80117; 0.805135; 0.809147; 0.813204; 0.817303; 0.821442; 0.825617; 0.829826; 0.834066; 0.838336; 0.842632; 0.846954; 0.8513; 0.855667; 0.860054; 0.864461; 0.868884; 0.873325; 0.877781; 0.882252; 0.886738; 0.891237; 0.89575; 0.900276; 0.904815; 0.909368; 0.913935; 0.918516; 0.923112; 0.927724; 0.932353; 0.936999; 0.941664; 0.94635; 0.951057
0.734741; 0.737385; 0.740094; 0.742918; 0.745851; 0.748889; 0.752029; 0.755266; 0.758595; 0.762014; 0.765516; 0.7691; 0.77276; 0.776493; 0.780295; 0.784162; 0.78809; 0.792076; 0.796116; 0.800208; 0.804348; 0.808533; 0.81276; 0.817027; 0.821331; 0.82567; 0.830041; 0.834442; 0.838871; 0.843327; 0.847808; 0.852311; 0.856836; 0.861382; 0.865947; 0.87053; 0.87513; 0.879747; 0.884381; 0.889029; 0.893694; 0.898373; 0.903068; 0.907778; 0.912505; 0.917247; 0.922006; 0.926783; 0.931579; 0.936393; 0.941229; 0.946085
0.724737; 0.727417; 0.730162; 0.733022; 0.735995; 0.739074; 0.742257; 0.745538; 0.748915; 0.752383; 0.755938; 0.759576; 0.763293; 0.767085; 0.770949; 0.77488; 0.778876; 0.782932; 0.787046; 0.791214; 0.795433; 0.7997; 0.804013; 0.808368; 0.812763; 0.817196; 0.821664; 0.826165; 0.830697; 0.835259; 0.839848; 0.844462; 0.849101; 0.853763; 0.858447; 0.863151; 0.867875; 0.872618; 0.877379; 0.882158; 0.886954; 0.891767; 0.896598; 0.901445; 0.906309; 0.911191; 0.916091; 0.921009; 0.925947; 0.930904; 0.935881; 0.940881
0.71472; 0.717434; 0.720212; 0.723109; 0.726118; 0.729237; 0.732461; 0.735786; 0.739208; 0.742724; 0.746328; 0.750018; 0.75379; 0.757639; 0.761562; 0.765556; 0.769616; 0.77374; 0.777924; 0.782165; 0.78646; 0.790806; 0.7952; 0.79964; 0.804122; 0.808645; 0.813205; 0.817802; 0.822433; 0.827095; 0.831787; 0.836508; 0.841255; 0.846028; 0.850825; 0.855645; 0.860487; 0.86535; 0.870233; 0.875136; 0.880058; 0.884998; 0.889957; 0.894935; 0.899931; 0.904945; 0.909979; 0.915031; 0.920103; 0.925196; 0.930309; 0.935444
0.70469; 0.707437; 0.710248; 0.713178; 0.716224; 0.71938; 0.722644; 0.72601; 0.729476; 0.733037; 0.73669; 0.740429; 0.744253; 0.748157; 0.752137; 0.75619; 0.760312; 0.764501; 0.768752; 0.773063; 0.77743; 0.781851; 0.786323; 0.790843; 0.795408; 0.800017; 0.804666; 0.809353; 0.814078; 0.818836; 0.823627; 0.828448; 0.833299; 0.838178; 0.843083; 0.848013; 0.852967; 0.857944; 0.862943; 0.867963; 0.873005; 0.878066; 0.883148; 0.888249; 0.89337; 0.89851; 0.90367; 0.90885; 0.914051; 0.919271; 0.924513; 0.929777
0.694651; 0.697429; 0.700271; 0.703234; 0.706313; 0.709506; 0.712807; 0.716214; 0.719721; 0.723325; 0.727023; 0.730811; 0.734684; 0.73864; 0.742674; 0.746784; 0.750965; 0.755215; 0.75953; 0.763907; 0.768344; 0.772836; 0.777382; 0.781978; 0.786623; 0.791313; 0.796046; 0.80082; 0.805633; 0.810482; 0.815367; 0.820284; 0.825233; 0.830212; 0.83522; 0.840254; 0.845314; 0.8504; 0.855509; 0.860641; 0.865795; 0.870972; 0.876169; 0.881388; 0.886627; 0.891887; 0.897167; 0.902468; 0.907789; 0.913131; 0.918495; 0.92388
0.684606; 0.687413; 0.690285; 0.693278; 0.69639; 0.699617; 0.702954; 0.706397; 0.709944; 0.71359; 0.717331; 0.721164; 0.725084; 0.729089; 0.733175; 0.737339; 0.741576; 0.745884; 0.75026; 0.7547; 0.759202; 0.763762; 0.768378; 0.773047; 0.777766; 0.782533; 0.787346; 0.792202; 0.797099; 0.802035; 0.807008; 0.812016; 0.817058; 0.822132; 0.827236; 0.83237; 0.837531; 0.842718; 0.847932; 0.853169; 0.858431; 0.863716; 0.869023; 0.874353; 0.879704; 0.885076; 0.89047; 0.895884; 0.90132; 0.906777; 0.912255; 0.917755
0.674555; 0.677391; 0.68029; 0.683313; 0.686455; 0.689714; 0.693085; 0.696564; 0.700148; 0.703833; 0.707615; 0.71149; 0.715455; 0.719507; 0.723642; 0.727856; 0.732146; 0.73651; 0.740942; 0.745442; 0.750005; 0.75463; 0.759311; 0.764049; 0.768839; 0.773679; 0.778567; 0.7835; 0.788476; 0.793494; 0.798551; 0.803645; 0.808775; 0.813938; 0.819134; 0.82436; 0.829616; 0.834901; 0.840212; 0.84555; 0.850912; 0.856299; 0.86171; 0.867144; 0.8726; 0.878079; 0.883579; 0.889101; 0.894645; 0.900209; 0.905796; 0.911403
0.664503; 0.667365; 0.67029; 0.67334; 0.676512; 0.6798; 0.683203; 0.686716; 0.690335; 0.694056; 0.697876; 0.701792; 0.705799; 0.709895; 0.714075; 0.718337; 0.722677; 0.727092; 0.731579; 0.736134; 0.740756; 0.74544; 0.750184; 0.754986; 0.759842; 0.764751; 0.769709; 0.774715; 0.779767; 0.784861; 0.789997; 0.795171; 0.800383; 0.805631; 0.810913; 0.816227; 0.821572; 0.826947; 0.832351; 0.837782; 0.84324; 0.848723; 0.854231; 0.859763; 0.865318; 0.870896; 0.876497; 0.88212; 0.887764; 0.893431; 0.899118; 0.904827
0.65445; 0.657337; 0.660286; 0.663362; 0.66656; 0.669878; 0.67331; 0.676854; 0.680505; 0.684261; 0.688117; 0.69207; 0.696117; 0.700253; 0.704476; 0.708783; 0.713169; 0.717633; 0.72217; 0.726778; 0.731453; 0.736194; 0.740997; 0.745859; 0.750777; 0.75575; 0.760775; 0.765849; 0.77097; 0.776136; 0.781345; 0.786596; 0.791885; 0.797212; 0.802574; 0.80797; 0.813399; 0.818859; 0.824349; 0.829868; 0.835415; 0.840988; 0.846587; 0.852211; 0.857859; 0.86353; 0.869225; 0.874942; 0.880681; 0.886442; 0.892224; 0.898028
0.6444; 0.64731; 0.650282; 0.653381; 0.656604; 0.659948; 0.663408; 0.66698; 0.670662; 0.674449; 0.678339; 0.682327; 0.68641; 0.690584; 0.694847; 0.699195; 0.703625; 0.708134; 0.712718; 0.717374; 0.7221; 0.726893; 0.73175; 0.736668; 0.741645; 0.746677; 0.751764; 0.756901; 0.762088; 0.767321; 0.772599; 0.777919; 0.783281; 0.788681; 0.794118; 0.799591; 0.805098; 0.810638; 0.816208; 0.821809; 0.827438; 0.833095; 0.838779; 0.844488; 0.850223; 0.855981; 0.861763; 0.867568; 0.873395; 0.879244; 0.885115; 0.891007
0.634354; 0.637286; 0.640278; 0.643399; 0.646645; 0.650012; 0.653497; 0.657097; 0.660806; 0.664623; 0.668543; 0.672563; 0.67668; 0.68089; 0.685189; 0.689576; 0.694045; 0.698595; 0.703223; 0.707924; 0.712697; 0.717538; 0.722445; 0.727415; 0.732446; 0.737534; 0.742677; 0.747873; 0.75312; 0.758416; 0.763757; 0.769143; 0.774571; 0.78004; 0.785547; 0.791091; 0.79667; 0.802283; 0.807929; 0.813605; 0.819312; 0.825046; 0.830809; 0.836598; 0.842412; 0.848251; 0.854114; 0.86; 0.865909; 0.87184; 0.877792; 0.883766
0.624315; 0.627266; 0.630277; 0.633417; 0.636685; 0.640074; 0.643582; 0.647205; 0.65094; 0.654783; 0.658732; 0.662781; 0.666928; 0.67117; 0.675504; 0.679925; 0.684431; 0.689019; 0.693687; 0.698429; 0.703245; 0.708131; 0.713084; 0.718102; 0.723181; 0.72832; 0.733516; 0.738767; 0.744069; 0.749422; 0.754822; 0.760268; 0.765758; 0.771289; 0.776861; 0.78247; 0.788116; 0.793797; 0.799512; 0.805258; 0.811036; 0.816842; 0.822677; 0.828539; 0.834428; 0.840341; 0.846279; 0.85224; 0.858224; 0.86423; 0.870258; 0.876307
0.614284; 0.617253; 0.62028; 0.623439; 0.626725; 0.630134; 0.633662; 0.637308; 0.641065; 0.644933; 0.648906; 0.652982; 0.657157; 0.661428; 0.665792; 0.670245; 0.674784; 0.679407; 0.68411; 0.688891; 0.693745; 0.698672; 0.703667; 0.708728; 0.713853; 0.719038; 0.724282; 0.729582; 0.734936; 0.74034; 0.745794; 0.751296; 0.756841; 0.762431; 0.768061; 0.773731; 0.779438; 0.785181; 0.790959; 0.79677; 0.802612; 0.808485; 0.814386; 0.820315; 0.826271; 0.832253; 0.838259; 0.844289; 0.850342; 0.856418; 0.862514; 0.868632
0.604265; 0.607248; 0.610291; 0.613465; 0.616767; 0.620194; 0.623741; 0.627405; 0.631184; 0.635072; 0.639068; 0.643167; 0.647367; 0.651664; 0.656055; 0.660537; 0.665106; 0.66976; 0.674496; 0.67931; 0.6842; 0.689162; 0.694196; 0.699296; 0.704461; 0.709689; 0.714976; 0.720321; 0.72572; 0.731173; 0.736675; 0.742226; 0.747824; 0.753465; 0.759149; 0.764873; 0.770636; 0.776436; 0.782271; 0.788141; 0.794042; 0.799974; 0.805936; 0.811927; 0.817944; 0.823988; 0.830057; 0.836149; 0.842265; 0.848403; 0.854562; 0.860742
0.594257; 0.597254; 0.60031; 0.603498; 0.606814; 0.610256; 0.613819; 0.6175; 0.621296; 0.625204; 0.629219; 0.633339; 0.637561; 0.641881; 0.646295; 0.650802; 0.655398; 0.660079; 0.664843; 0.669688; 0.674609; 0.679604; 0.684671; 0.689806; 0.695008; 0.700273; 0.705599; 0.710984; 0.716425; 0.72192; 0.727466; 0.733062; 0.738705; 0.744394; 0.750126; 0.755899; 0.761712; 0.767563; 0.77345; 0.779372; 0.785327; 0.791313; 0.79733; 0.803375; 0.809449; 0.815548; 0.821673; 0.827822; 0.833994; 0.840188; 0.846404; 0.85264
0.584264; 0.587272; 0.590339; 0.593538; 0.596867; 0.600322; 0.603898; 0.607594; 0.611405; 0.615328; 0.619361; 0.623498; 0.627739; 0.632078; 0.636514; 0.641042; 0.645661; 0.650366; 0.655155; 0.660025; 0.664974; 0.669998; 0.675094; 0.68026; 0.685494; 0.690792; 0.696153; 0.701573; 0.70705; 0.712583; 0.718168; 0.723804; 0.729488; 0.735218; 0.740993; 0.74681; 0.752668; 0.758564; 0.764497; 0.770466; 0.776468; 0.782503; 0.788568; 0.794663; 0.800785; 0.806935; 0.81311; 0.819309; 0.825531; 0.831776; 0.838042; 0.844328
0.574286; 0.577305; 0.58038; 0.583589; 0.586928; 0.590393; 0.59398; 0.597688; 0.601511; 0.605448; 0.609494; 0.613647; 0.617902; 0.622259; 0.626711; 0.631258; 0.635896; 0.640622; 0.645432; 0.650325; 0.655297; 0.660345; 0.665467; 0.67066; 0.675921; 0.681248; 0.686638; 0.692089; 0.697598; 0.703163; 0.708782; 0.714453; 0.720172; 0.72594; 0.731752; 0.737607; 0.743504; 0.74944; 0.755414; 0.761424; 0.767468; 0.773545; 0.779653; 0.785791; 0.791957; 0.79815; 0.804369; 0.810612; 0.816879; 0.823167; 0.829477; 0.835808
0.564327; 0.567353; 0.570436; 0.573652; 0.576998; 0.580471; 0.584067; 0.587784; 0.591617; 0.595564; 0.599621; 0.603785; 0.608054; 0.612423; 0.61689; 0.621452; 0.626106; 0.630848; 0.635676; 0.640587; 0.645578; 0.650647; 0.65579; 0.661005; 0.66629; 0.671641; 0.677056; 0.682533; 0.688069; 0.693662; 0.69931; 0.70501; 0.710761; 0.716559; 0.722403; 0.728292; 0.734222; 0.740192; 0.746201; 0.752247; 0.758327; 0.76444; 0.770585; 0.77676; 0.782964; 0.789195; 0.795452; 0.801733; 0.808038; 0.814365; 0.820713; 0.827081
0.554387; 0.557419; 0.560506; 0.563727; 0.567079; 0.570558; 0.57416; 0.577883; 0.581723; 0.585678; 0.589743; 0.593917; 0.598194; 0.602574; 0.607051; 0.611625; 0.61629; 0.621046; 0.625887; 0.630813; 0.63582; 0.640905; 0.646065; 0.651298; 0.656601; 0.661972; 0.667408; 0.672907; 0.678465; 0.684081; 0.689753; 0.695478; 0.701253; 0.707078; 0.712949; 0.718865; 0.724824; 0.730823; 0.736861; 0.742937; 0.749047; 0.755191; 0.761367; 0.767574; 0.773809; 0.780072; 0.786361; 0.792675; 0.799011; 0.80537; 0.81175; 0.81815
0.544469; 0.547503; 0.550593; 0.553817; 0.557172; 0.560654; 0.56426; 0.567987; 0.571832; 0.575791; 0.579862; 0.58404; 0.588325; 0.592711; 0.597196; 0.601777; 0.606452; 0.611216; 0.616068; 0.621005; 0.626023; 0.63112; 0.636293; 0.64154; 0.646858; 0.652244; 0.657696; 0.663211; 0.668787; 0.674421; 0.680112; 0.685856; 0.691653; 0.697498; 0.703391; 0.709329; 0.715311; 0.721333; 0.727395; 0.733495; 0.73963; 0.745799; 0.752001; 0.758233; 0.764495; 0.770783; 0.777098; 0.783438; 0.789801; 0.796186; 0.802592; 0.809017
0.534573; 0.537608; 0.540699; 0.543924; 0.547279; 0.550762; 0.554369; 0.558098; 0.561944; 0.565905; 0.569978; 0.574159; 0.578446; 0.582836; 0.587325; 0.591911; 0.596591; 0.601361; 0.606219; 0.611163; 0.616188; 0.621294; 0.626476; 0.631732; 0.63706; 0.642457; 0.64792; 0.653448; 0.659036; 0.664684; 0.670389; 0.676148; 0.681959; 0.687821; 0.69373; 0.699685; 0.705684; 0.711725; 0.717805; 0.723924; 0.730078; 0.736267; 0.742488; 0.74874; 0.755021; 0.76133; 0.767666; 0.774026; 0.780409; 0.786814; 0.79324; 0.799685
0.524701; 0.527735; 0.530825; 0.534047; 0.537401; 0.540882; 0.544488; 0.548215; 0.552061; 0.556021; 0.560093; 0.564274; 0.568561; 0.572951; 0.577441; 0.582028; 0.586709; 0.591481; 0.596342; 0.601289; 0.606318; 0.611427; 0.616614; 0.621876; 0.627209; 0.632612; 0.638083; 0.643618; 0.649215; 0.654871; 0.660585; 0.666354; 0.672176; 0.678048; 0.683968; 0.689935; 0.695946; 0.701999; 0.708093; 0.714224; 0.720392; 0.726594; 0.73283; 0.739096; 0.745392; 0.751715; 0.758065; 0.764439; 0.770837; 0.777257; 0.783696; 0.790155
0.514854; 0.517886; 0.520971; 0.52419; 0.52754; 0.531017; 0.534619; 0.538342; 0.542183; 0.54614; 0.550208; 0.554386; 0.55867; 0.563057; 0.567544; 0.572129; 0.576808; 0.581579; 0.586438; 0.591384; 0.596413; 0.601522; 0.606709; 0.611972; 0.617307; 0.622712; 0.628185; 0.633723; 0.639323; 0.644983; 0.650702; 0.656475; 0.662302; 0.66818; 0.674107; 0.68008; 0.686098; 0.692158; 0.698259; 0.704398; 0.710574; 0.716785; 0.723029; 0.729304; 0.735608; 0.74194; 0.748299; 0.754682; 0.761088; 0.767516; 0.773964; 0.780431
0.505034; 0.50806; 0.51114; 0.514353; 0.517696; 0.521167; 0.524762; 0.528479; 0.532313; 0.536263; 0.540325; 0.544496; 0.548774; 0.553155; 0.557636; 0.562215; 0.566888; 0.571654; 0.576508; 0.581449; 0.586474; 0.591579; 0.596763; 0.602022; 0.607355; 0.612757; 0.618228; 0.623764; 0.629363; 0.635022; 0.64074; 0.646514; 0.652341; 0.65822; 0.664147; 0.670122; 0.676141; 0.682203; 0.688306; 0.694448; 0.700627; 0.70684; 0.713087; 0.719364; 0.725672; 0.732007; 0.738368; 0.744754; 0.751163; 0.757594; 0.764044; 0.770514
0.495242; 0.498261; 0.501332; 0.504537; 0.507872; 0.511334; 0.514919; 0.518627; 0.522452; 0.526392; 0.530444; 0.534606; 0.538874; 0.543246; 0.547717; 0.552287; 0.556951; 0.561708; 0.566554; 0.571486; 0.576502; 0.5816; 0.586776; 0.592028; 0.597353; 0.602749; 0.608213; 0.613743; 0.619336; 0.62499; 0.630702; 0.636471; 0.642294; 0.648168; 0.654091; 0.660062; 0.666078; 0.672137; 0.678236; 0.684375; 0.690551; 0.696761; 0.703005; 0.70928; 0.715585; 0.721918; 0.728276; 0.73466; 0.741066; 0.747493; 0.753941; 0.760406
